OBJECTID,sa1no,metroariac,metroarian,ma_edu,ma_edu_n,ma_fpost,ma_fpost_n,ma_hlth,ma_hlth_n,ma_ptrans,ma_ptransn,ma_shop,ma_shop_n,ucl_code,ucl_name,Shape_Leng,Shape_Area,Suburb_Name
21168,31001127312,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.014853641,8.92585E-06,Forest Lake - Doolandella
21169,31001127313,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.015912424,1.46359E-05,Forest Lake - Doolandella
21170,31001127314,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.026876612,2.02645E-05,Forest Lake - Doolandella
21171,31001127315,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.015900551,1.16165E-05,Forest Lake - Doolandella
21172,31001127316,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.017401898,1.10905E-05,Forest Lake - Doolandella
21173,31001127317,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,301001,Brisbane,0.013776273,9.74812E-06,Forest Lake - Doolandella
21174,31001127318,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,301001,Brisbane,0.057417668,0.000192301,Forest Lake - Doolandella
21175,31001127319,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,301001,Brisbane,0.012331892,7.32241E-06,Forest Lake - Doolandella
21176,31001127320,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.0214958,2.73341E-05,Forest Lake - Doolandella
21177,31001127321,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.043806076,5.38244E-05,Forest Lake - Doolandella
21178,31001127322,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,301001,Brisbane,0.019689048,1.46121E-05,Forest Lake - Doolandella
21179,31001127323,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,301001,Brisbane,0.025291036,1.72409E-05,Forest Lake - Doolandella
21180,31001127324,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.012959934,9.28918E-06,Forest Lake - Doolandella
21181,31001127325,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.013921305,1.00538E-05,Forest Lake - Doolandella
21182,31001127326,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.020550176,1.32104E-05,Forest Lake - Doolandella
21183,31001127327,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,301001,Brisbane,0.014772896,9.05284E-06,Forest Lake - Doolandella
21184,31001127328,5,Limited Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.033479315,3.01456E-05,Forest Lake - Doolandella
21185,31001127329,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.013132724,8.71039E-06,Forest Lake - Doolandella
21186,31001127330,5,Limited Accessibility,3,Moderate Accessibility,4,Low Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.020336589,1.80634E-05,Forest Lake - Doolandella
21187,31001127331,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,301001,Brisbane,0.017193211,1.27515E-05,Forest Lake - Doolandella
21188,31001127332,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,301001,Brisbane,0.016427586,9.41428E-06,Forest Lake - Doolandella
21189,31001127333,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,301001,Brisbane,0.021232598,2.07288E-05,Forest Lake - Doolandella
21190,31001127334,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.013626065,9.31594E-06,Forest Lake - Doolandella
21191,31001127335,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.018278118,1.15882E-05,Forest Lake - Doolandella
21192,31001127336,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,301001,Brisbane,0.013314252,9.83769E-06,Forest Lake - Doolandella
